-33.465644,-70.633034,SANTIAGO,PARQUE ALMAGRO,133
-33.438853,-70.648538,SANTIAGO,EL CENTRO,133 M
-33.446571,-70.649761,SANTIAGO,PARQUE ALMAGRO,133
-26.919173,-68.26321,SANTIAGO,PARQUE ALMAGRO,133
-33.456075,-70.663799,SANTIAGO,EL CENTRO,133 M
-22.931628,-68.308756,SANTIAGO,PARQUE ALMAGRO,133
-33.399773,-70.74262,SANTIAGO,EL CENTRO,133 V
-33.434505,-70.676206,SANTIAGO,EL CENTRO,133 V
-33.453683,-70.668669,SANTIAGO,PARQUE ALMAGRO,133
-33.450496,-70.641023,SANTIAGO,PARQUE ALMAGRO,133
-33.633666,-71.612173,SANTIAGO,EL CENTRO,133 V
-33.454494,-70.63261,SANTIAGO,PARQUE ALMAGRO,133
-18.439113,-70.289318,SANTIAGO,PARQUE ALMAGRO,133
-33.435641,-70.626015,SANTIAGO,PARQUE ALMAGRO,133
-33.456075,-70.663799,SANTIAGO,EL CENTRO,133 M
-36.7252369,-73.1061242,SANTIAGO,EL CENTRO,133 M
-33.44417,-70.670033,SANTIAGO,EL CENTRO,133 M
-33.445461,-70.661615,SANTIAGO,EL CENTRO,133 M
-33.470115,-70.634898,SANTIAGO,PARQUE ALMAGRO,133
-33.458332,-70.649961,SANTIAGO,PARQUE ALMAGRO,133
-33.466705,-70.673824,SANTIAGO,EL CENTRO,133 V
-33.439416,-70.641503,SANTIAGO,EL CENTRO,133 V
-33.440858,-70.66185,SANTIAGO,EL CENTRO,133 M
-33.542419,-70.634112,SANTIAGO,PARQUE ALMAGRO,133
-33.723899,-70.745441,SANTIAGO,PARQUE ALMAGRO,133
-42.376524,-72.415017,SANTIAGO,PARQUE ALMAGRO,133
-33.2803068,-70.8771973,SANTIAGO,EL CENTRO,133 M
-33.42116,-70.655301,SANTIAGO,EL CENTRO,133 V
-33.445348,-70.634784,SANTIAGO,PARQUE ALMAGRO,133
-39.814927,-73.246359,SANTIAGO,EL CENTRO,133 V
-33.438868,-70.66559,SANTIAGO,EL CENTRO,133 V
-33.438018,-70.662463,SANTIAGO,EL CENTRO,133 M
